date,location,sumConfirmed,sumRecovered,symptoms
"2021-08-27 00:00:00",Ireland,1997,0,27.79
"2021-08-27 00:00:00","New Zealand",78,0,43.42
"2021-08-27 00:00:00","United Kingdom",67486,0,29.68
"2021-08-27 00:00:00","United States",182465,0,27.71
"2021-08-28 00:00:00",Australia,2255,68,34.37
"2021-08-28 00:00:00",Ireland,1706,0,28.89
"2021-08-28 00:00:00","New Zealand",78,0,42.96
"2021-08-28 00:00:00","United Kingdom",55198,0,29.5
"2021-08-28 00:00:00","United States",152169,0,28.76
"2021-08-29 00:00:00",Australia,2647,64,34.86
"2021-08-29 00:00:00",Ireland,1292,0,30.27
"2021-08-29 00:00:00","New Zealand",56,0,41.13
"2021-08-29 00:00:00","United Kingdom",52270,0,30.2
"2021-08-29 00:00:00","United States",117818,0,28.62
"2021-08-30 00:00:00",Australia,2737,100,35.41
"2021-08-30 00:00:00",Ireland,1382,0,31.82
"2021-08-30 00:00:00","New Zealand",63,0,39.76
"2021-08-30 00:00:00","United Kingdom",69546,0,33.53
"2021-08-30 00:00:00","United States",132932,0,29.58
"2021-08-31 00:00:00",Australia,2496,118,34.99
"2021-08-31 00:00:00",Ireland,1789,0,31.2
"2021-08-31 00:00:00","New Zealand",58,0,38.19
"2021-08-31 00:00:00","United Kingdom",90424,0,34.2
"2021-08-31 00:00:00","United States",176488,0,29.48
"2021-09-01 00:00:00",Australia,2504,136,34.95
"2021-09-01 00:00:00",Ireland,1751,0,30.78
"2021-09-01 00:00:00","New Zealand",48,0,39.14
"2021-09-01 00:00:00","United Kingdom",87064,0,34.91
"2021-09-01 00:00:00","United States",198499,0,28.92
"2021-09-02 00:00:00",Australia,2952,126,33.43
"2021-09-02 00:00:00",Ireland,1407,0,31.08
"2021-09-02 00:00:00","New Zealand",29,0,35.87
"2021-09-02 00:00:00","United Kingdom",84658,0,34.73
"2021-09-02 00:00:00","United States",183066,0,28.64
"2021-09-03 00:00:00",Australia,3309,170,32.02
"2021-09-03 00:00:00",Ireland,1703,0,29.22
"2021-09-03 00:00:00","New Zealand",24,0,34.98
"2021-09-03 00:00:00","United Kingdom",77260,0,33
"2021-09-03 00:00:00","United States",182102,0,27.49
"2021-09-04 00:00:00",Australia,3501,234,31.33
"2021-09-04 00:00:00",Ireland,1180,0,33.23
"2021-09-04 00:00:00","New Zealand",27,0,35.7
"2021-09-04 00:00:00","United Kingdom",63620,0,33.03
"2021-09-04 00:00:00","United States",144023,0,28.83
"2021-09-05 00:00:00",Australia,3346,188,33.42
"2021-09-05 00:00:00",Ireland,1136,0,34.88
"2021-09-05 00:00:00","New Zealand",19,0,37.22
"2021-09-05 00:00:00","United Kingdom",63606,0,35.04
"2021-09-05 00:00:00","United States",124733,0,28.95
"2021-09-06 00:00:00",Australia,3091,152,34.64
"2021-09-06 00:00:00",Ireland,1465,0,33.97
"2021-09-06 00:00:00","New Zealand",27,0,38.73
"2021-09-06 00:00:00","United Kingdom",89858,0,35.62
"2021-09-06 00:00:00","United States",109302,0,29.28
"2021-09-07 00:00:00",Australia,2968,218,34.67
"2021-09-07 00:00:00",Ireland,1537,0,33.33
"2021-09-07 00:00:00","New Zealand",14,0,36.68
"2021-09-07 00:00:00","United Kingdom",77238,0,34.84
"2021-09-07 00:00:00","United States",117901,0,30.03
"2021-09-08 00:00:00",Australia,3412,268,34.22
"2021-09-08 00:00:00",Ireland,1271,0,35.71
"2021-09-08 00:00:00","United Kingdom",71698,0,33.79
"2021-09-08 00:00:00","United States",169137,0,30.05
"2021-09-09 00:00:00",Australia,3479,210,33.12
"2021-09-09 00:00:00",Ireland,1619,0,35.24
"2021-09-09 00:00:00","New Zealand",13,0,35.6
"2021-09-09 00:00:00","United Kingdom",67948,0,35.18
"2021-09-09 00:00:00","United States",184008,0,29.79
"2021-09-10 00:00:00",Australia,3769,188,32.21
"2021-09-10 00:00:00",Ireland,1466,0,32.38
"2021-09-10 00:00:00","New Zealand",25,0,33.58
"2021-09-10 00:00:00","United Kingdom",58374,0,32.51
"2021-09-10 00:00:00","United States",171761,0,27.62
"2021-09-11 00:00:00",Australia,4121,178,32.85
"2021-09-11 00:00:00",Ireland,1346,0,33.53
"2021-09-11 00:00:00","New Zealand",18,0,34.81
"2021-09-11 00:00:00","United Kingdom",47066,0,31.95
"2021-09-11 00:00:00","United States",155863,0,28.77
"2021-09-12 00:00:00",Australia,3322,210,33.44
"2021-09-12 00:00:00",Ireland,877,0,37.95
"2021-09-12 00:00:00","New Zealand",42,0,36.17
"2021-09-12 00:00:00","United Kingdom",48120,0,35.01
"2021-09-12 00:00:00","United States",116281,0,29.1
"2021-09-13 00:00:00",Australia,3470,154,33.22
"2021-09-13 00:00:00",Ireland,1176,0,38.84
"2021-09-13 00:00:00","New Zealand",17,0,35.35
"2021-09-13 00:00:00","United Kingdom",69316,0,35.3
"2021-09-13 00:00:00","United States",112380,0,29.46
"2021-09-14 00:00:00",Australia,3177,332,33.07
"2021-09-14 00:00:00",Ireland,1181,0,38.62
"2021-09-14 00:00:00","New Zealand",11,0,33.93
"2021-09-14 00:00:00","United Kingdom",62868,0,36.23
"2021-09-14 00:00:00","United States",161912,0,29.26
"2021-09-15 00:00:00",Australia,3345,382,32.58
"2021-09-15 00:00:00",Ireland,1408,0,38.03
"2021-09-15 00:00:00","United Kingdom",60828,0,36.02
"2021-09-15 00:00:00","United States",162735,0,29.03
"2021-09-16 00:00:00",Australia,3746,410,31.26
"2021-09-16 00:00:00",Ireland,1386,0,37.96
"2021-09-16 00:00:00","New Zealand",14,0,32.34
"2021-09-16 00:00:00","United Kingdom",59418,0,35.78
"2021-09-16 00:00:00","United States",166957,0,28.34
"2021-09-17 00:00:00",Australia,3630,426,30.96
"2021-09-17 00:00:00",Ireland,1456,0,35.5
"2021-09-17 00:00:00","New Zealand",23,0,30.22
"2021-09-17 00:00:00","United Kingdom",58958,0,33.93
"2021-09-17 00:00:00","United States",157764,0,26.84
"2021-09-18 00:00:00",Australia,3739,560,30.3
"2021-09-18 00:00:00",Ireland,1224,0,38.02
"2021-09-18 00:00:00","New Zealand",24,0,32.53
"2021-09-18 00:00:00","United Kingdom",53290,0,36.3
"2021-09-18 00:00:00","United States",124728,0,27.9
"2021-09-19 00:00:00",Australia,3183,436,31.48
"2021-09-19 00:00:00",Ireland,1150,0,41.09
"2021-09-19 00:00:00","New Zealand",25,0,34.16
"2021-09-19 00:00:00","United Kingdom",62168,0,40.26
"2021-09-19 00:00:00","United States",97073,0,27.92
"2021-09-20 00:00:00",Australia,2987,332,31.59
"2021-09-20 00:00:00",Ireland,1420,0,40
"2021-09-20 00:00:00","New Zealand",11,0,33.93
"2021-09-20 00:00:00","United Kingdom",81536,0,39.24
"2021-09-20 00:00:00","United States",91965,0,28.6
"2021-09-21 00:00:00",Australia,3251,550,31.36
"2021-09-21 00:00:00",Ireland,1429,0,39.77
"2021-09-21 00:00:00","New Zealand",25,0,34.28
"2021-09-21 00:00:00","United Kingdom",77696,0,40.37
"2021-09-21 00:00:00","United States",133096,0,28.67
"2021-09-22 00:00:00",Australia,3347,838,31.68
"2021-09-22 00:00:00",Ireland,1354,0,38.59
"2021-09-22 00:00:00","New Zealand",17,0,33.16
"2021-09-22 00:00:00","United Kingdom",73514,0,39.8
"2021-09-22 00:00:00","United States",133080,0,28.44
"2021-09-23 00:00:00",Australia,3656,658,30.82
"2021-09-23 00:00:00",Ireland,1163,0,39.7
"2021-09-23 00:00:00","New Zealand",12,0,31.1
"2021-09-23 00:00:00","United Kingdom",71702,0,48.22
"2021-09-23 00:00:00","United States",137017,0,27.75
"2021-09-24 00:00:00",Australia,3561,480,30.54
"2021-09-24 00:00:00",Ireland,1335,0,38.39
"2021-09-24 00:00:00","New Zealand",12,0,30.31
"2021-09-24 00:00:00","United Kingdom",64218,0,45.81
"2021-09-24 00:00:00","United States",133462,0,26.31
"2021-09-25 00:00:00",Australia,3751,804,29.79
"2021-09-25 00:00:00",Ireland,1459,0,37.79
"2021-09-25 00:00:00","New Zealand",23,0,31.26
"2021-09-25 00:00:00","United Kingdom",57134,0,41.23
"2021-09-25 00:00:00","United States",98433,0,27.57
"2021-09-26 00:00:00",Australia,3503,762,30.97
"2021-09-26 00:00:00",Ireland,1044,0,40
"2021-09-26 00:00:00","New Zealand",15,0,33.79
"2021-09-26 00:00:00","United Kingdom",64166,0,42.12
"2021-09-26 00:00:00","United States",78184,0,28.25
"2021-09-27 00:00:00",Australia,3005,350,31.68
"2021-09-27 00:00:00",Ireland,1497,0,39.66
"2021-09-27 00:00:00","New Zealand",9,0,34.43
"2021-09-27 00:00:00","United Kingdom",83178,0,41.84
"2021-09-27 00:00:00","United States",101491,0,29.16
"2021-09-28 00:00:00",Australia,3633,616,31.94
"2021-09-28 00:00:00",Ireland,1447,0,39.74
"2021-09-28 00:00:00","New Zealand",45,0,33.7
"2021-09-28 00:00:00","United Kingdom",73094,0,41.89
"2021-09-28 00:00:00","United States",115999,0,29.31
"2021-09-29 00:00:00",Australia,3650,650,31.03
"2021-09-29 00:00:00",Ireland,1267,0,39.36
"2021-09-29 00:00:00","New Zealand",27,0,33.13
"2021-09-29 00:00:00","United Kingdom",69672,0,41.53
"2021-09-29 00:00:00","United States",116796,0,29.11
"2021-09-30 00:00:00",Australia,4819,642,28.85
"2021-09-30 00:00:00",Ireland,1057,0,39.15
"2021-09-30 00:00:00","New Zealand",18,0,31.3
"2021-09-30 00:00:00","United Kingdom",65210,0,40.43
"2021-09-30 00:00:00","United States",122823,0,27.95
"2021-10-01 00:00:00",Australia,4114,2454,28.23
"2021-10-01 00:00:00",Ireland,1586,0,35.49
"2021-10-01 00:00:00","United Kingdom",58116,0,37.01
"2021-10-01 00:00:00","United States",121576,0,25.77
"2021-10-02 00:00:00",Australia,4504,1294,28.95
"2021-10-02 00:00:00",Ireland,1051,0,40.4
"2021-10-02 00:00:00","New Zealand",28,0,31.37
"2021-10-02 00:00:00","United Kingdom",52632,0,40.26
"2021-10-02 00:00:00","United States",83498,0,27.21
"2021-10-03 00:00:00",Australia,4009,2392,29.73
"2021-10-03 00:00:00",Ireland,893,0,43.74
"2021-10-03 00:00:00","United Kingdom",64116,0,42.1
"2021-10-03 00:00:00","United States",67941,0,27.64
"2021-10-04 00:00:00",Australia,4061,894,30.28
"2021-10-04 00:00:00",Ireland,1124,0,42.11
"2021-10-04 00:00:00","New Zealand",27,0,35.16
"2021-10-04 00:00:00","United Kingdom",87468,0,42.16
"2021-10-04 00:00:00","United States",85992,0,28.12
"2021-10-05 00:00:00",Australia,4798,212,30.86
"2021-10-05 00:00:00",Ireland,982,0,42.77
"2021-10-05 00:00:00","New Zealand",42,0,35
"2021-10-05 00:00:00","United Kingdom",78556,0,42.18
"2021-10-05 00:00:00","United States",103673,0,28.55
"2021-10-06 00:00:00",Australia,4069,2760,31.59
"2021-10-06 00:00:00",Ireland,1206,0,43.24
"2021-10-06 00:00:00","New Zealand",38,0,35.57
"2021-10-06 00:00:00","United Kingdom",78528,0,43.18
"2021-10-06 00:00:00","United States",106529,0,28.74
"2021-10-07 00:00:00",Australia,4490,1938,30.05
"2021-10-07 00:00:00",Ireland,2002,0,41.42
"2021-10-07 00:00:00","New Zealand",40,0,33.37
"2021-10-07 00:00:00","United Kingdom",76930,0,42.99
"2021-10-07 00:00:00","United States",112571,0,27.92
"2021-10-08 00:00:00",Australia,5036,176,29.23
"2021-10-08 00:00:00",Ireland,1940,0,38.34
"2021-10-08 00:00:00","New Zealand",40,0,32.43
"2021-10-08 00:00:00","United Kingdom",71224,0,39.93
"2021-10-08 00:00:00","United States",108131,0,26.2
"2021-10-09 00:00:00",Australia,5106,3136,29.25
"2021-10-09 00:00:00",Ireland,1384,0,41.46
"2021-10-09 00:00:00","New Zealand",49,0,32.75
"2021-10-09 00:00:00","United Kingdom",64612,0,43.7
"2021-10-09 00:00:00","United States",71909,0,26.96
"2021-10-10 00:00:00",Australia,4774,1502,28.69
"2021-10-10 00:00:00",Ireland,1357,0,44.14
"2021-10-10 00:00:00","New Zealand",44,0,36.77
"2021-10-10 00:00:00","United Kingdom",72836,0,43.54
"2021-10-10 00:00:00","United States",60096,0,27.23
"2021-10-11 00:00:00",Australia,4263,1850,29.11
"2021-10-11 00:00:00",Ireland,1456,0,43.46
"2021-10-11 00:00:00","New Zealand",37,0,36.08
"2021-10-11 00:00:00","United Kingdom",100608,0,43.51
"2021-10-11 00:00:00","United States",74050,0,28.36
"2021-10-12 00:00:00",Australia,3671,1680,29.32
"2021-10-12 00:00:00",Ireland,2051,0,43.42
"2021-10-12 00:00:00","New Zealand",51,0,34.55
"2021-10-12 00:00:00","United Kingdom",96642,0,43.46
"2021-10-12 00:00:00","United States",90095,0,28.71
"2021-10-13 00:00:00",Australia,4141,2874,28.67
"2021-10-13 00:00:00",Ireland,1626,0,43.91
"2021-10-13 00:00:00","New Zealand",90,0,34.19
"2021-10-13 00:00:00","United Kingdom",95546,0,45.3
"2021-10-13 00:00:00","United States",96340,0,28.62
"2021-10-14 00:00:00",Australia,5441,3092,27.71
"2021-10-14 00:00:00",Ireland,1907,0,55.69
"2021-10-14 00:00:00","New Zealand",55,0,35.15
"2021-10-14 00:00:00","United Kingdom",92840,0,46.48
"2021-10-14 00:00:00","United States",95957,0,27.81
"2021-10-15 00:00:00",Australia,5202,2756,27.49
"2021-10-15 00:00:00",Ireland,2180,0,47.31
"2021-10-15 00:00:00","New Zealand",40,0,32.63
"2021-10-15 00:00:00","United Kingdom",87120,0,40.71
"2021-10-15 00:00:00","United States",91255,0,25.98
"2021-10-16 00:00:00",Australia,4654,3322,28.18
"2021-10-16 00:00:00",Ireland,1380,0,43.7
"2021-10-16 00:00:00","United Kingdom",75756,0,40.89
"2021-10-16 00:00:00","United States",64581,0,26.97
"2021-10-17 00:00:00",Australia,4274,160,29.44
"2021-10-17 00:00:00",Ireland,1576,0,47.14
"2021-10-17 00:00:00","United Kingdom",87506,0,44.02
"2021-10-17 00:00:00","United States",49553,0,27.69
"2021-10-18 00:00:00",Australia,4314,5912,29.62
"2021-10-18 00:00:00",Ireland,2397,0,49.94
"2021-10-18 00:00:00","New Zealand",86,0,35.11
"2021-10-18 00:00:00","United Kingdom",115486,0,44.23
"2021-10-18 00:00:00","United States",68300,0,28.66
"2021-10-19 00:00:00",Australia,4059,3214,29.1
"2021-10-19 00:00:00",Ireland,2147,0,49.48
"2021-10-19 00:00:00","New Zealand",90,0,33.4
"2021-10-19 00:00:00","United Kingdom",105058,0,43.4
"2021-10-19 00:00:00","United States",80257,0,29.04
"2021-10-20 00:00:00",Australia,4272,3390,29.12
"2021-10-20 00:00:00",Ireland,2026,0,45.05
"2021-10-20 00:00:00","New Zealand",102,0,32.6
"2021-10-20 00:00:00","United Kingdom",103322,0,41.1
"2021-10-20 00:00:00","United States",76513,0,28.77
"2021-10-21 00:00:00",Australia,5189,3800,27.99
"2021-10-21 00:00:00",Ireland,2465,0,44.18
"2021-10-21 00:00:00","New Zealand",116,0,30.67
"2021-10-21 00:00:00","United Kingdom",90386,0,39.89
"2021-10-21 00:00:00","United States",87743,0,28.49
"2021-10-22 00:00:00",Australia,4894,3420,27.64
"2021-10-22 00:00:00",Ireland,2427,0,40.49
"2021-10-22 00:00:00","New Zealand",101,0,31.62
"2021-10-22 00:00:00","United Kingdom",81330,0,38.75
"2021-10-22 00:00:00","United States",81746,0,26.31
"2021-10-23 00:00:00",Australia,4165,3580,27.74
"2021-10-23 00:00:00",Ireland,1725,0,43.67
"2021-10-23 00:00:00","United Kingdom",70206,0,40.43
"2021-10-23 00:00:00","United States",36988,0,26.88
"2021-10-24 00:00:00",Australia,4416,122,28.87
"2021-10-24 00:00:00",Ireland,1845,0,44.3
"2021-10-24 00:00:00","New Zealand",105,0,32.94
"2021-10-24 00:00:00","United Kingdom",71530,0,42.07
"2021-10-24 00:00:00","United States",26312,0,27.38
"2021-10-25 00:00:00",Australia,3447,3236,29.85
"2021-10-25 00:00:00",Ireland,2180,0,47.22
"2021-10-25 00:00:00","New Zealand",74,0,35.78
"2021-10-25 00:00:00","United Kingdom",94930,0,43.45
"2021-10-25 00:00:00","United States",84147,0,28.16
"2021-10-26 00:00:00",Australia,3594,3326,30.53
"2021-10-26 00:00:00",Ireland,1624,0,48.52
"2021-10-26 00:00:00","New Zealand",87,0,36.42
"2021-10-26 00:00:00","United Kingdom",84248,0,43.33
"2021-10-26 00:00:00","United States",102217,0,28.4
"2021-10-27 00:00:00",Australia,3603,4030,30.53
"2021-10-27 00:00:00",Ireland,2598,0,48.51
"2021-10-27 00:00:00","New Zealand",111,0,34.96
"2021-10-27 00:00:00","United Kingdom",86090,0,41.87
"2021-10-27 00:00:00","United States",83946,0,28.14
"2021-10-28 00:00:00",Australia,4360,7658,28.75
"2021-10-28 00:00:00",Ireland,2541,0,47.79
"2021-10-28 00:00:00","New Zealand",153,0,35.3
"2021-10-28 00:00:00","United Kingdom",82782,0,40.86
"2021-10-28 00:00:00","United States",82845,0,27.46
"2021-10-29 00:00:00",Australia,3821,210,27.94
"2021-10-29 00:00:00",Ireland,2966,0,44.69
"2021-10-29 00:00:00","New Zealand",117,0,32.78
"2021-10-29 00:00:00","United Kingdom",80502,0,38.11
"2021-10-29 00:00:00","United States",87028,0,25.66
"2021-10-30 00:00:00",Australia,3166,7952,27.85
"2021-10-30 00:00:00",Ireland,1963,0,43.77
"2021-10-30 00:00:00","United Kingdom",67138,0,38.32
"2021-10-30 00:00:00","United States",35344,0,26.54
"2021-10-31 00:00:00",Australia,2324,60,29.07
"2021-10-31 00:00:00",Ireland,2855,0,44.5
"2021-10-31 00:00:00","United Kingdom",69628,0,37.64
"2021-10-31 00:00:00","United States",26017,0,26.13
"2021-11-01 00:00:00",Australia,3185,138838,29.84
"2021-11-01 00:00:00",Ireland,3723,0,46.24
"2021-11-01 00:00:00","New Zealand",113,0,36.85
"2021-11-01 00:00:00","United Kingdom",90218,0,39.14
"2021-11-01 00:00:00","United States",108331,0,28.72
"2021-11-02 00:00:00",Australia,2305,7707,30.57
"2021-11-02 00:00:00",Ireland,3174,0,47.26
"2021-11-02 00:00:00","New Zealand",120,0,35.36
"2021-11-02 00:00:00","United Kingdom",76038,0,39.7
"2021-11-02 00:00:00","United States",74464,0,29.76
"2021-11-03 00:00:00",Australia,2257,4621,29.51
"2021-11-03 00:00:00",Ireland,3024,0,47.48
"2021-11-03 00:00:00","New Zealand",173,0,34.51
"2021-11-03 00:00:00","United Kingdom",71972,0,38.35
"2021-11-03 00:00:00","United States",79015,0,30.14
"2021-11-04 00:00:00",Australia,3111,4512,27.96
"2021-11-04 00:00:00",Ireland,3903,0,45.21
"2021-11-04 00:00:00","New Zealand",181,0,33.45
"2021-11-04 00:00:00","United Kingdom",67322,0,37.23
"2021-11-04 00:00:00","United States",89026,0,29.88
"2021-11-05 00:00:00",Australia,3180,748,28.14
"2021-11-05 00:00:00",Ireland,3685,0,44.73
"2021-11-05 00:00:00","New Zealand",154,0,32.33
"2021-11-05 00:00:00","United Kingdom",60636,0,34.08
"2021-11-05 00:00:00","United States",89414,0,28.38
"2021-11-06 00:00:00",Australia,3096,7426,28.56
"2021-11-06 00:00:00",Ireland,3428,0,45.27
"2021-11-06 00:00:00","New Zealand",170,0,33.1
"2021-11-06 00:00:00","United Kingdom",54872,0,34.99
"2021-11-06 00:00:00","United States",36621,0,29.11
"2021-11-07 00:00:00",Australia,2812,3576,30.11
"2021-11-07 00:00:00",Ireland,3161,0,47.45
"2021-11-07 00:00:00","New Zealand",150,0,36.81
"2021-11-07 00:00:00","United Kingdom",61172,0,37.51
"2021-11-07 00:00:00","United States",30596,0,30.16
"2021-11-08 00:00:00",Australia,2597,3158,30.44
"2021-11-08 00:00:00",Ireland,5331,0,48.13
"2021-11-08 00:00:00","New Zealand",124,0,34.7
"2021-11-08 00:00:00","United Kingdom",88256,0,39.7
"2021-11-08 00:00:00","United States",116010,0,30.81
"2021-11-09 00:00:00",Australia,2605,3824,30.29
"2021-11-09 00:00:00",Ireland,2968,0,47.45
"2021-11-09 00:00:00","New Zealand",159,0,34.8
"2021-11-09 00:00:00","United Kingdom",84492,0,39.71
"2021-11-09 00:00:00","United States",82634,0,31.16
"2021-11-10 00:00:00",Australia,2435,3624,29.07
"2021-11-10 00:00:00",Ireland,3677,0,46.24
"2021-11-10 00:00:00","New Zealand",226,0,34.35
"2021-11-10 00:00:00","United Kingdom",85884,0,38.79
"2021-11-10 00:00:00","United States",91755,0,30.41
"2021-11-11 00:00:00",Australia,3144,1752,27.63
"2021-11-11 00:00:00",Ireland,5478,0,44.88
"2021-11-11 00:00:00","New Zealand",214,0,32.82
"2021-11-11 00:00:00","United Kingdom",81998,0,36.8
"2021-11-11 00:00:00","United States",73471,0,29.93
"2021-11-12 00:00:00",Australia,2823,1806,27.98
"2021-11-12 00:00:00",Ireland,4642,0,41.81
"2021-11-12 00:00:00","New Zealand",172,0,33.06
"2021-11-12 00:00:00","United Kingdom",75530,0,34.49
"2021-11-12 00:00:00","United States",122211,0,28.09
"2021-11-13 00:00:00",Australia,2955,1560,28.6
"2021-11-13 00:00:00",Ireland,3805,0,44.96
"2021-11-13 00:00:00","United Kingdom",65766,0,35.93
"2021-11-13 00:00:00","United States",54706,0,29.03
"2021-11-14 00:00:00",Australia,2210,968,30.82
"2021-11-14 00:00:00",Ireland,4565,0,47.74
"2021-11-14 00:00:00","United Kingdom",71060,0,38.92
"2021-11-14 00:00:00","United States",32440,0,29.88
"2021-11-15 00:00:00",Australia,2055,1632,31.97
"2021-11-15 00:00:00",Ireland,4400,0,46.92
"2021-11-15 00:00:00","New Zealand",183,0,35.69
"2021-11-15 00:00:00","United Kingdom",101898,0,38.91
"2021-11-15 00:00:00","United States",133030,0,30.75
"2021-11-16 00:00:00",Australia,2040,8817,31.33
"2021-11-16 00:00:00",Ireland,3632,0,45.65
"2021-11-16 00:00:00","New Zealand",165,0,33.48
"2021-11-16 00:00:00","United Kingdom",92858,0,39.17
"2021-11-16 00:00:00","United States",97925,0,31.52
"2021-11-17 00:00:00",Australia,2469,2192,30.75
"2021-11-17 00:00:00",Ireland,4646,0,45.57
"2021-11-17 00:00:00","United Kingdom",91788,0,37.6
"2021-11-17 00:00:00","United States",104702,0,31.29
"2021-11-18 00:00:00",Australia,2580,3368,29.07
"2021-11-18 00:00:00",Ireland,3133,0,44.04
"2021-11-18 00:00:00","New Zealand",176,0,32.98
"2021-11-18 00:00:00","United Kingdom",88122,0,37.24
"2021-11-18 00:00:00","United States",112713,0,30.16
"2021-11-19 00:00:00",Australia,3009,3046,27.8
"2021-11-19 00:00:00",Ireland,5959,0,42.38
"2021-11-19 00:00:00","New Zealand",172,0,33.16
"2021-11-19 00:00:00","United Kingdom",79216,0,34.68
"2021-11-19 00:00:00","United States",114694,0,28.05
"2021-11-20 00:00:00",Australia,2724,11316,28.14
"2021-11-20 00:00:00",Ireland,4177,0,44.72
"2021-11-20 00:00:00","United Kingdom",70670,0,36.37
"2021-11-20 00:00:00","United States",46840,0,29.87
"2021-11-21 00:00:00",Australia,2946,2890,29.06
"2021-11-21 00:00:00",Ireland,5634,0,45.93
"2021-11-21 00:00:00","New Zealand",205,0,34.8
"2021-11-21 00:00:00","United Kingdom",74504,0,38.53
"2021-11-21 00:00:00","United States",34712,0,30.09
"2021-11-22 00:00:00",Australia,2429,2656,29.85
"2021-11-22 00:00:00",Ireland,3661,0,45.7
"2021-11-22 00:00:00","United Kingdom",101466,0,39.52
"2021-11-22 00:00:00","United States",144310,0,30.37
"2021-11-23 00:00:00",Australia,2027,2308,29.35
"2021-11-23 00:00:00",Ireland,3891,0,45.04
"2021-11-23 00:00:00","New Zealand",182,0,34.04
"2021-11-23 00:00:00","United Kingdom",96394,0,39.1
